gene	score	logfoldchange	pval	pval_adj	cluster
Serinc1	9.398549	0.82217395	5.5320744874884816e-21	2.551492047274335e-19	Lipofibroblast
1700025G04Rik	9.394684	1.9072442	5.738978336598727e-21	2.642684744436982e-19	Lipofibroblast
Phactr1	9.389091	1.8722064	6.0520726302379564e-21	2.782406554285118e-19	Lipofibroblast
Rtn4	9.387751	0.84642977	6.1295376702155236e-21	2.813526222468944e-19	Lipofibroblast
Vipr2	9.380693	5.7664657	6.5540379085401324e-21	3.0035861625443473e-19	Lipofibroblast
Drap1	9.368498	0.721852	7.357215426536868e-21	3.366306199932131e-19	Lipofibroblast
Mmp19	9.3492985	3.0780785	8.823105898230213e-21	4.0178637302383786e-19	Lipofibroblast
Wipi1	9.336944	1.97764	9.915472490416304e-21	4.508172168628455e-19	Lipofibroblast
B4galt1	9.328779	1.5367745	1.0709700649998591e-20	4.8539399166450305e-19	Lipofibroblast
Galnt15	9.308164	3.5398223	1.3006140100353795e-20	5.885482894468273e-19	Lipofibroblast
Psmc1	9.300996	0.71993107	1.391367605252294e-20	6.276420012407684e-19	Lipofibroblast
Rapgef5	9.289296	0.98993045	1.5531208290256878e-20	6.995120103186118e-19	Lipofibroblast
Adamts8	9.270297	6.098576	1.856288476949782e-20	8.347497244783552e-19	Lipofibroblast
Hmgn5	9.262827	0.927287	1.9908926784111693e-20	8.924905184528576e-19	Lipofibroblast
Rras2	9.228812	2.6563752	2.73648626427443e-20	1.224822312376642e-18	Lipofibroblast
Anxa1	9.216125	0.75620604	3.0803369773477245e-20	1.3765853759016692e-18	Lipofibroblast
Pnrc1	9.199323	0.8603924	3.6021371243591e-20	1.6049088509628182e-18	Lipofibroblast
Timp1	9.199315	3.8215935	3.602401381938779e-20	1.6049088509628182e-18	Lipofibroblast
Calu	9.190404	1.336587	3.913703643732052e-20	1.7382159084353155e-18	Lipofibroblast
Col5a1	9.164596	4.2091856	4.973307641278081e-20	2.1919110860028052e-18	Lipofibroblast
Tln1	9.160757	0.7476222	5.153445884787015e-20	2.264369046781226e-18	Lipofibroblast
Mme	9.159465	0.72655416	5.2155114333375844e-20	2.2881466318819462e-18	Lipofibroblast
Adra1a	9.153408	7.322197	5.51650325806766e-20	2.412841394638104e-18	Lipofibroblast
Ext1	9.140566	1.8602618	6.212665113417149e-20	2.705000029714759e-18	Lipofibroblast
Fbln5	9.089932	2.476957	9.91003660473996e-20	4.295344178982169e-18	Lipofibroblast
Myadm	9.028729	1.2522323	1.736758415684576e-19	7.48262083883265e-18	Lipofibroblast
Mical3	9.02515	3.0002437	1.7944960252921047e-19	7.719819971286514e-18	Lipofibroblast
Cavin3	9.015449	1.6830385	1.960665612514139e-19	8.409531494509228e-18	Lipofibroblast
Sgce	8.847733	2.1220806	8.931509505005086e-19	3.7745792004999467e-17	Lipofibroblast
Arhgap24	8.797676	3.4577353	1.3967819483042946e-18	5.87690936706552e-17	Lipofibroblast
Ccdc80	8.797516	2.261656	1.398777941778972e-18	5.87690936706552e-17	Lipofibroblast
Sntb2	8.783954	1.5632236	1.5782738972449617e-18	6.611750038240174e-17	Lipofibroblast
Itgb5	8.780922	2.3509274	1.621403391888454e-18	6.782556630603155e-17	Lipofibroblast
Ppp4r4	8.767551	5.695695	1.8259427762565034e-18	7.616033782704661e-17	Lipofibroblast
Fzd1	8.744744	3.2439625	2.235217843573212e-18	9.282766167104912e-17	Lipofibroblast
Rasl11b	8.727924	3.0920339	2.593882152851371e-18	1.0756762011392285e-16	Lipofibroblast
Trf	8.707305	0.69852346	3.1118583598242934e-18	1.2867713160307925e-16	Lipofibroblast
Adm	8.687521	5.1210666	3.7043532200184325e-18	1.5230183667447212e-16	Lipofibroblast
Adgrg6	8.683418	2.3579226	3.840476417561773e-18	1.5767319728591703e-16	Lipofibroblast
Egflam	8.67444	2.81747	4.155896078686791e-18	1.7037989906639008e-16	Lipofibroblast
Eif4ebp1	8.66814	1.948008	4.3923321393345764e-18	1.7956153262791066e-16	Lipofibroblast
Tnfrsf19	8.642369	5.034815	5.5058918687506555e-18	2.2444698014538793e-16	Lipofibroblast
Fam114a1	8.641872	2.3659701	5.5299159995983835e-18	2.2478952326051056e-16	Lipofibroblast
Dipk2a	8.637716	2.497541	5.734765348040543e-18	2.3278779508689257e-16	Lipofibroblast
Hoxb4	8.635748	2.5309036	5.834412012197417e-18	2.3616649467094466e-16	Lipofibroblast
Emc7	8.626437	0.895505	6.329250538010877e-18	2.5547802311914875e-16	Lipofibroblast
Etv1	8.62034	4.008943	6.675566772568814e-18	2.690795682276337e-16	Lipofibroblast
Atxn7l3b	8.577954	0.61542994	9.657547844875276e-18	3.8819026113898105e-16	Lipofibroblast
Isoc1	8.544084	1.6099694	1.2956027972932741e-17	5.186015091251798e-16	Lipofibroblast
Selenbp1	8.51451	0.27672997	1.67295613427214e-17	6.668653399494763e-16	Lipofibroblast
Fgf2	8.513122	5.3349476	1.6931183715091905e-17	6.739688344679738e-16	Lipofibroblast
Itm2c	8.486184	0.7441246	2.135330420005713e-17	8.476525446588196e-16	Lipofibroblast
Ccdc186	8.461182	0.726925	2.646818188336069e-17	1.0434990063056447e-15	Lipofibroblast
Mir99ahg	8.45693	2.7030613	2.7450727923289005e-17	1.0807550610564399e-15	Lipofibroblast
Nuak1	8.4484415	3.4809477	2.952169365484745e-17	1.1607026548996033e-15	Lipofibroblast
Agap1	8.443318	1.8074573	3.084542225301842e-17	1.2094431232178066e-15	Lipofibroblast
Ddit3	8.4370165	1.4155489	3.2554173451038857e-17	1.2729743368490466e-15	Lipofibroblast
Fndc3b	8.436086	1.4444312	3.281409149265767e-17	1.2813969513686402e-15	Lipofibroblast
Art4	8.429109	5.430774	3.4830860603021925e-17	1.3583091709416951e-15	Lipofibroblast
Medag	8.422946	3.0310645	3.6713357867194175e-17	1.4297840858157624e-15	Lipofibroblast
Cd59a	8.400537	2.4742434	4.444421567037874e-17	1.7238605485087603e-15	Lipofibroblast
Pkn2	8.383125	0.8659003	5.154042739262701e-17	1.9937278230642546e-15	Lipofibroblast
Setbp1	8.374103	2.3414936	5.564614501880698e-17	2.1467775517979424e-15	Lipofibroblast
Ghr	8.372926	1.7150282	5.620508626149934e-17	2.165438263194044e-15	Lipofibroblast
Xdh	8.356108	0.8399305	6.482140182534867e-17	2.4907342383625296e-15	Lipofibroblast
Plod2	8.324045	2.9564242	8.501108973712606e-17	3.2578151300059763e-15	Lipofibroblast
Hdlbp	8.300366	0.7152509	1.0379038132408371e-16	3.966915238389282e-15	Lipofibroblast
Map3k20	8.295544	1.66843	1.0808945693746963e-16	4.1148340881751e-15	Lipofibroblast
Lgalsl	8.295313	2.1594286	1.0829993656276108e-16	4.117400494420428e-15	Lipofibroblast
Peg3	8.291969	2.9421628	1.1138846421624845e-16	4.223662714286733e-15	Lipofibroblast
Eprs	8.288275	0.7227245	1.1490245120050658e-16	4.351174402040236e-15	Lipofibroblast
Ssr1	8.271562	0.84442955	1.322159624406646e-16	4.980596072044931e-15	Lipofibroblast
Zcchc24	8.267155	2.2141488	1.3719363234576525e-16	5.161349985504737e-15	Lipofibroblast
Picalm	8.262431	0.78152126	1.4273462303275934e-16	5.3627969332673815e-15	Lipofibroblast
Tcf12	8.246141	1.1539158	1.6359112118060855e-16	6.129520399231847e-15	Lipofibroblast
Syn3	8.242912	2.2788067	1.68068934275307e-16	6.281849257718617e-15	Lipofibroblast
Lix1l	8.238586	3.315241	1.742569753509917e-16	6.504689689496162e-15	Lipofibroblast
Sned1	8.223917	2.3834045	1.9696229794905254e-16	7.323740226064254e-15	Lipofibroblast
Nrp1	8.21854	0.52795804	2.0599550163882273e-16	7.639884712841904e-15	Lipofibroblast
Osmr	8.208055	1.6240814	2.248010025458855e-16	8.326605988765232e-15	Lipofibroblast
Ywhaq	8.200814	0.75018567	2.387644672986125e-16	8.832443918835561e-15	Lipofibroblast
Cnn2	8.193883	0.5383547	2.5293008930363627e-16	9.344451823053469e-15	Lipofibroblast
Dnajc1	8.16377	0.6637118	3.247271804294448e-16	1.1966258966401308e-14	Lipofibroblast
Gria1	8.161997	5.9544725	3.2953174840697215e-16	1.2112290829058312e-14	Lipofibroblast
Cers6	8.153916	2.5091395	3.5232332490235117e-16	1.293350164628784e-14	Lipofibroblast
Abcd2	8.15277	2.4151788	3.556823500143121e-16	1.3040175838741277e-14	Lipofibroblast
Sec62	8.132811	0.60115594	4.194496854733238e-16	1.5338960543738575e-14	Lipofibroblast
Gulp1	8.111319	3.2831106	5.007355830904975e-16	1.8241987444739898e-14	Lipofibroblast
Pnisr	8.110818	0.66262305	5.028002900559659e-16	1.8294048480165232e-14	Lipofibroblast
Ivd	8.102849	1.5505701	5.36869139128775e-16	1.950895684864412e-14	Lipofibroblast
Csad	8.101785	1.7119378	5.415890685660959e-16	1.965565371164217e-14	Lipofibroblast
Man2a1	8.091889	0.9544251	5.874621142940961e-16	2.1266867483501993e-14	Lipofibroblast
Lmna	8.069881	0.90138465	7.036635405167483e-16	2.5282692504459445e-14	Lipofibroblast
Calr	8.062434	0.4889328	7.479019016598967e-16	2.683867422664816e-14	Lipofibroblast
Pkd1	8.049029	1.9359975	8.3453230518949805e-16	2.983582576814131e-14	Lipofibroblast
Sept2	8.01104	0.70403785	1.1374262281248284e-15	4.061430129706273e-14	Lipofibroblast
9530068E07Rik	8.007748	0.95429844	1.1682810249737177e-15	4.1664346838591816e-14	Lipofibroblast
Pkig	7.9994473	1.6536465	1.2497912118704499e-15	4.451607806637568e-14	Lipofibroblast
Runx1t1	7.9625225	3.8244221	1.6856700424379851e-15	5.967230482332744e-14	Lipofibroblast
Bmpr1a	7.9188957	1.6739063	2.396292444613357e-15	8.441284768172877e-14	Lipofibroblast
Arhgef25	7.8928413	3.5175648	2.9538279284536178e-15	1.0354588036649832e-13	Lipofibroblast
Nt5dc2	7.8752556	4.149441	3.4004729457808986e-15	1.1862498349039304e-13	Lipofibroblast
Gm4204	7.8704786	1.6192993	3.532872753882443e-15	1.2309452525028658e-13	Lipofibroblast
Nrcam	7.849326	6.8079696	4.182778202291692e-15	1.4538690418110495e-13	Lipofibroblast
Sdf4	7.828555	0.70112133	4.935081562971316e-15	1.7132888707154942e-13	Lipofibroblast
Mdk	7.822113	3.9248013	5.194383618949965e-15	1.8011368741371085e-13	Lipofibroblast
Bst2	14.655843	4.4235373	1.2361270568466563e-48	2.9310653117226995e-44	Ly6c2+/Cd11c+/Cd11b- Monocytes
Siglech	14.621883	9.998787	2.036876519612717e-48	2.9310653117226995e-44	Ly6c2+/Cd11c+/Cd11b- Monocytes
Tcf4	14.451641	4.6362443	2.4478208660548444e-47	2.3482761508352806e-43	Ly6c2+/Cd11c+/Cd11b- Monocytes
Plac8	13.750097	4.7589273	5.086113832171915e-43	3.659458902247693e-39	Ly6c2+/Cd11c+/Cd11b- Monocytes
Irf8	13.188625	5.0268683	1.0202907704848202e-39	5.872793674910625e-36	Ly6c2+/Cd11c+/Cd11b- Monocytes
Rnase6	11.635352	5.3066864	2.7246305362524643e-31	1.3069144472224321e-27	Ly6c2+/Cd11c+/Cd11b- Monocytes
Tyrobp	11.327721	3.9333158	9.566230572342517e-30	3.933087369600252e-26	Ly6c2+/Cd11c+/Cd11b- Monocytes
Ly6c2	11.182236	4.779695	4.981885699890068e-29	1.7922333805354522e-25	Ly6c2+/Cd11c+/Cd11b- Monocytes
Mpeg1	10.887192	3.6602619	1.3266811800702408e-27	4.2424315958246146e-24	Ly6c2+/Cd11c+/Cd11b- Monocytes
Lgals1	10.642012	3.5475147	1.899828734305606e-26	5.467707097331535e-23	Ly6c2+/Cd11c+/Cd11b- Monocytes
Rpl31	10.148445	2.7842946	3.366835337332527e-24	8.80886554622092e-21	Ly6c2+/Cd11c+/Cd11b- Monocytes
Fyb	9.5109	3.542487	1.890202071939472e-21	4.5333346358681666e-18	Ly6c2+/Cd11c+/Cd11b- Monocytes
Psap	9.144212	2.645143	6.006619178821397e-20	1.3297730766652293e-16	Ly6c2+/Cd11c+/Cd11b- Monocytes
Ly6d	9.002906	4.833286	2.1982156047622655e-19	4.518903221789857e-16	Ly6c2+/Cd11c+/Cd11b- Monocytes
Sell	8.50099	4.2642865	1.8797993682047022e-17	3.6067083877954224e-14	Ly6c2+/Cd11c+/Cd11b- Monocytes
Pld4	8.365269	4.067045	5.997785631556231e-17	1.0788516904761771e-13	Ly6c2+/Cd11c+/Cd11b- Monocytes
Cybb	7.869629	2.8322546	3.556947691329378e-15	6.0217032092035e-12	Ly6c2+/Cd11c+/Cd11b- Monocytes
Ccr9	7.5155396	7.5181594	5.667670252018725e-14	9.061974991838827e-11	Ly6c2+/Cd11c+/Cd11b- Monocytes
Ctsb	7.3069906	2.0203168	2.7319183202397404e-13	3.9312304628249867e-10	Ly6c2+/Cd11c+/Cd11b- Monocytes
Grn	7.0552177	2.933426	1.7233080803987905e-12	2.361752693041771e-09	Ly6c2+/Cd11c+/Cd11b- Monocytes
Cox6a2	6.8443885	3.924447	7.680327606658825e-12	1.0047264932710952e-08	Ly6c2+/Cd11c+/Cd11b- Monocytes
Ctsl	6.627969	2.4786398	3.403374789159663e-11	4.081213601333963e-08	Ly6c2+/Cd11c+/Cd11b- Monocytes
Ccnd1	6.4855537	1.8516679	8.840654297662279e-11	1.0177361227468816e-07	Ly6c2+/Cd11c+/Cd11b- Monocytes
St8sia4	6.463728	4.506015	1.0215454587442669e-10	1.1307722424099999e-07	Ly6c2+/Cd11c+/Cd11b- Monocytes
Laptm5	6.3863115	2.1907337	1.6993439634417383e-10	1.8113747876982677e-07	Ly6c2+/Cd11c+/Cd11b- Monocytes
Lsp1	6.307274	2.3875062	2.839933439268492e-10	2.636557560714426e-07	Ly6c2+/Cd11c+/Cd11b- Monocytes
Rps24	6.3020396	1.9055722	2.9375440902193735e-10	2.641953716141049e-07	Ly6c2+/Cd11c+/Cd11b- Monocytes
Runx2	6.231057	6.0408597	4.6329821086601217e-10	4.040521972340555e-07	Ly6c2+/Cd11c+/Cd11b- Monocytes
Rpl18a	6.1035366	1.7708155	1.037468897327256e-09	8.781869077964243e-07	Ly6c2+/Cd11c+/Cd11b- Monocytes
Rpgrip1	6.038822	4.3070765	1.5524338734595796e-09	1.2765441965190484e-06	Ly6c2+/Cd11c+/Cd11b- Monocytes
Ptpn6	6.010494	2.7620633	1.8495845018560882e-09	1.4786400545393948e-06	Ly6c2+/Cd11c+/Cd11b- Monocytes
Mbnl1	6.005431	2.0716305	1.9082410417215937e-09	1.4843020859661476e-06	Ly6c2+/Cd11c+/Cd11b- Monocytes
Fau	5.9437003	1.8626356	2.7865855073557646e-09	2.110471865834182e-06	Ly6c2+/Cd11c+/Cd11b- Monocytes
Serp1	5.938482	2.0856977	2.876733670023968e-09	2.1228819236740974e-06	Ly6c2+/Cd11c+/Cd11b- Monocytes
Ahnak	5.8926516	1.9437728	3.800476505030625e-09	2.734442845369535e-06	Ly6c2+/Cd11c+/Cd11b- Monocytes
Lair1	5.8602242	4.7165084	4.622423414259421e-09	3.244715752741125e-06	Ly6c2+/Cd11c+/Cd11b- Monocytes
Trim30a	5.843001	2.9395225	5.126878327243205e-09	3.513132339477606e-06	Ly6c2+/Cd11c+/Cd11b- Monocytes
Bcl11a	5.7825847	5.125557	7.3561482030863365e-09	4.923487099647088e-06	Ly6c2+/Cd11c+/Cd11b- Monocytes
Rpl19	5.67179	1.704511	1.4131306038368279e-08	9.026209844320375e-06	Ly6c2+/Cd11c+/Cd11b- Monocytes
Fyn	5.2305684	3.4391882	1.6898945915327617e-07	9.925544151900588e-05	Ly6c2+/Cd11c+/Cd11b- Monocytes
H2-Q7	5.200619	2.1412032	1.986259084359876e-07	0.00011432907289575446	Ly6c2+/Cd11c+/Cd11b- Monocytes
Cyth4	5.172948	2.9371374	2.3042937977533683e-07	0.00012753379903719604	Ly6c2+/Cd11c+/Cd11b- Monocytes
Mndal	5.0934453	2.2611759	3.516144041312127e-07	0.00018739745464622782	Ly6c2+/Cd11c+/Cd11b- Monocytes
Dnajc7	5.054019	2.2225492	4.3260880736544116e-07	0.0002263723904723163	Ly6c2+/Cd11c+/Cd11b- Monocytes
Serinc3	5.0031843	1.8663384	5.639091596157103e-07	0.0002811395179135158	Ly6c2+/Cd11c+/Cd11b- Monocytes
Cd7	5.002275	5.3261456	5.665772077478775e-07	0.0002811395179135158	Ly6c2+/Cd11c+/Cd11b- Monocytes
Fgfr1op2	4.980025	2.1618702	6.357611744015089e-07	0.000305476592433192	Ly6c2+/Cd11c+/Cd11b- Monocytes
Mef2c	4.9696856	2.8231735	6.706160152088263e-07	0.0003163988347165577	Ly6c2+/Cd11c+/Cd11b- Monocytes
Zeb2	4.9249306	2.1931531	8.439038272671166e-07	0.00038551670077377167	Ly6c2+/Cd11c+/Cd11b- Monocytes
Rell1	4.8621087	2.7893386	1.161419136677499e-06	0.0005222756680246628	Ly6c2+/Cd11c+/Cd11b- Monocytes
Emp3	4.8292904	2.2309642	1.3702047954011465e-06	0.0005974923335097727	Ly6c2+/Cd11c+/Cd11b- Monocytes
Ccdc88a	4.8256083	2.0496583	1.3957665438329139e-06	0.0005995546437538994	Ly6c2+/Cd11c+/Cd11b- Monocytes
Klk1	4.817064	10.227788	1.4568622385923242e-06	0.0006165955180395161	Ly6c2+/Cd11c+/Cd11b- Monocytes
Ppia	4.7245507	1.3921913	2.306248271361907e-06	0.0009481975035685097	Ly6c2+/Cd11c+/Cd11b- Monocytes
Ly86	4.683242	2.5739107	2.8237284248277976e-06	0.0011446042826273805	Ly6c2+/Cd11c+/Cd11b- Monocytes
Tagln2	4.6604714	1.3379884	3.1548566488842668e-06	0.001259971353540095	Ly6c2+/Cd11c+/Cd11b- Monocytes
Gm42418	4.6578107	1.7279736	3.195896761932833e-06	0.001259971353540095	Ly6c2+/Cd11c+/Cd11b- Monocytes
Arhgap30	4.6425095	2.303608	3.4420274378736905e-06	0.0013386695900270919	Ly6c2+/Cd11c+/Cd11b- Monocytes
Myo5a	4.626103	3.0733707	3.7260990912561237e-06	0.0014298284246180167	Ly6c2+/Cd11c+/Cd11b- Monocytes
Sec61b	4.4990172	1.4586263	6.826834134227216e-06	0.0024870415997855604	Ly6c2+/Cd11c+/Cd11b- Monocytes
Actb	4.4432697	1.4079062	8.860195220940846e-06	0.003109712420227775	Ly6c2+/Cd11c+/Cd11b- Monocytes
Rrbp1	4.3942704	1.1730434	1.1114540605073247e-05	0.0038539334772772055	Ly6c2+/Cd11c+/Cd11b- Monocytes
Fcrla	4.3588004	4.2576094	1.3077745356493213e-05	0.004427970721880879	Ly6c2+/Cd11c+/Cd11b- Monocytes
Iglc3	4.250361	3.6927526	2.134264816643249e-05	0.007142342025929384	Ly6c2+/Cd11c+/Cd11b- Monocytes
Rpl10	4.2436147	1.2669698	2.1994806327418063e-05	0.007275983058656228	Ly6c2+/Cd11c+/Cd11b- Monocytes
Eldr	4.1043596	7.8392963	4.0543657247844685e-05	0.01311063433250528	Ly6c2+/Cd11c+/Cd11b- Monocytes
Rbbp6	3.9935195	1.6747316	6.509973881123869e-05	0.020391467245546965	Ly6c2+/Cd11c+/Cd11b- Monocytes
Pgls	3.9932103	2.50817	6.518467639299237e-05	0.020391467245546965	Ly6c2+/Cd11c+/Cd11b- Monocytes
Rps9	3.9837544	1.2333605	6.783495705206325e-05	0.02099236627912237	Ly6c2+/Cd11c+/Cd11b- Monocytes
Rps11	3.9728146	1.4184059	7.10283594772601e-05	0.021517854586900483	Ly6c2+/Cd11c+/Cd11b- Monocytes
Nucb2	3.9165084	1.4145535	8.984067858327828e-05	0.02638382377170152	Ly6c2+/Cd11c+/Cd11b- Monocytes
Ly6e	3.8916306	1.2350606	9.957271230251714e-05	0.02894649151582266	Ly6c2+/Cd11c+/Cd11b- Monocytes
Rps8	3.8634603	1.0601314	0.00011179210124293857	0.03217376673771772	Ly6c2+/Cd11c+/Cd11b- Monocytes
Pip4k2a	3.860588	2.3482704	0.00011311440866636786	0.03223200674671354	Ly6c2+/Cd11c+/Cd11b- Monocytes
Ikzf1	3.8016737	2.9669175	0.00014372193771490274	0.04015842104305729	Ly6c2+/Cd11c+/Cd11b- Monocytes
Rac2	3.7720716	2.3547075	0.000161897833794408	0.044802112082721744	Ly6c2+/Cd11c+/Cd11b- Monocytes
BC005537	3.7551675	1.5048407	0.00017322561197529032	0.047480315358560524	Ly6c2+/Cd11c+/Cd11b- Monocytes
Unc93b1	3.7316096	2.545542	0.0001902601246007339	0.05117463912158057	Ly6c2+/Cd11c+/Cd11b- Monocytes
Cd209d	3.7267613	6.469788	0.000193956010356692	0.05168568498208885	Ly6c2+/Cd11c+/Cd11b- Monocytes
Sp100	3.7101347	1.8059765	0.00020714890388165888	0.05469491241939581	Ly6c2+/Cd11c+/Cd11b- Monocytes
Hcls1	3.6886373	2.1699183	0.0002254584019127081	0.05845669195538504	Ly6c2+/Cd11c+/Cd11b- Monocytes
Nop53	3.6798937	1.3247099	0.00023333124558580002	0.05995779685677968	Ly6c2+/Cd11c+/Cd11b- Monocytes
Eif3a	3.6711361	1.1683898	0.0002414747172487369	0.061272384700189614	Ly6c2+/Cd11c+/Cd11b- Monocytes
Hnrnpc	3.6698372	1.2502964	0.00024270506795766563	0.061272384700189614	Ly6c2+/Cd11c+/Cd11b- Monocytes
H2-T23	3.661797	1.5331106	0.00025045215685533804	0.06267837455910112	Ly6c2+/Cd11c+/Cd11b- Monocytes
Ighm	3.653759	1.9072932	0.0002584289574148089	0.06411711546895	Ly6c2+/Cd11c+/Cd11b- Monocytes
Cyb561a3	3.6135416	3.3247502	0.00030204297985348706	0.07243997466819466	Ly6c2+/Cd11c+/Cd11b- Monocytes
Rpl37a	3.6103866	1.243506	0.00030574093274438204	0.07272085987093649	Ly6c2+/Cd11c+/Cd11b- Monocytes
Tbc1d8	3.561052	3.3168	0.0003693719053800203	0.08713543800686054	Ly6c2+/Cd11c+/Cd11b- Monocytes
Rps6	3.5517812	1.0927935	0.0003826329756182316	0.08952989462026589	Ly6c2+/Cd11c+/Cd11b- Monocytes
Rpl10-ps3	3.5442421	1.8176877	0.00039374330074318996	0.09138654996281458	Ly6c2+/Cd11c+/Cd11b- Monocytes
AI662270	3.523445	2.838586	0.00042597585447917344	0.09807668073528489	Ly6c2+/Cd11c+/Cd11b- Monocytes
Gngt2	42.242695	4.382123	0.0	0.0	Ly6c2- nc Monocytes
Fyb	41.575863	4.2527304	0.0	0.0	Ly6c2- nc Monocytes
Gpx1	40.265438	2.9434307	0.0	0.0	Ly6c2- nc Monocytes
Cybb	39.422726	3.7563608	0.0	0.0	Ly6c2- nc Monocytes
Fcer1g	37.010006	3.7707927	7.905679440675976e-300	4.550509086053092e-296	Ly6c2- nc Monocytes
Plac8	36.01145	4.2414527	5.536794120331682e-284	2.655815579719097e-280	Ly6c2- nc Monocytes
Sat1	34.281536	3.0688035	1.4788555898915397e-257	6.0802091252969305e-254	Ly6c2- nc Monocytes
Tyrobp	34.272167	3.4984066	2.0394245848202765e-257	7.336829943890945e-254	Ly6c2- nc Monocytes
Cst3	33.9642	2.7228026	7.528159291607027e-253	2.4073380490272247e-249	Ly6c2- nc Monocytes
Ptprc	32.236767	3.2330751	5.392559488540018e-228	1.5519786208018173e-224	Ly6c2- nc Monocytes
Pou2f2	31.613201	4.5774446	2.431527125552032e-219	6.361759152126135e-216	Ly6c2- nc Monocytes
Ctss	30.802275	2.5893524	2.4429327017655656e-208	5.858966929734415e-205	Ly6c2- nc Monocytes
B2m	30.096035	2.3690348	5.4601653590616725e-199	1.2087966079522688e-195	Ly6c2- nc Monocytes
Itgal	28.908194	4.5286336	9.418818966117232e-184	1.8592700089801813e-180	Ly6c2- nc Monocytes
Tmsb4x	28.907211	2.1580806	9.690427426929367e-184	1.8592700089801813e-180	Ly6c2- nc Monocytes
Ctsb	28.684772	2.3051114	5.908723243742138e-181	1.062831593468117e-177	Ly6c2- nc Monocytes
Samsn1	28.07061	3.8653727	2.2386417752677714e-173	3.789888840718027e-170	Ly6c2- nc Monocytes
Lst1	27.711575	4.926971	5.0644743485341057e-169	8.097531763933975e-166	Ly6c2- nc Monocytes
Psap	26.814184	2.3424275	2.208034976528569e-158	3.3445919276048534e-155	Ly6c2- nc Monocytes
Ifitm3	26.733145	2.3587162	1.9391646630265545e-157	2.790457950095212e-154	Ly6c2- nc Monocytes
Nr4a1	26.682446	3.9950016	7.524702168215194e-157	1.031242516196349e-153	Ly6c2- nc Monocytes
H2-D1	26.677681	2.1235368	8.546393727623081e-157	1.1180236885499648e-153	Ly6c2- nc Monocytes
Ms4a6c	26.441446	3.5777776	4.576469658680503e-154	5.726556381601082e-151	Ly6c2- nc Monocytes
Laptm5	26.413887	2.418711	9.490183304319801e-154	1.1380311479096828e-150	Ly6c2- nc Monocytes
Clec4a3	26.167412	4.376869	6.245604946584024e-151	7.189940414507529e-148	Ly6c2- nc Monocytes
